repo_full_name,week_start,total_commits,unique_contributors,new_contributors,cumulative_commits,cumulative_contributors
CodeForAfrica/Dominion.AFRICA,2021-12-06,1,1,0,514,7
CodeForAfrica/Dominion.AFRICA,2022-01-10,3,2,0,517,7
CodeForAfrica/Dominion.AFRICA,2022-01-17,1,1,0,518,7
CodeForAfrica/Dominion.AFRICA,2022-02-07,3,2,0,521,7
CodeForAfrica/Dominion.AFRICA,2022-02-14,1,1,0,522,7
CodeForAfrica/Dominion.AFRICA,2022-03-21,2,2,0,524,7
CodeForAfrica/Dominion.AFRICA,2022-05-09,8,1,1,532,8
CodeForAfrica/Dominion.AFRICA,2022-05-23,1,1,0,533,8
CodeForAfrica/Dominion.AFRICA,2022-07-18,2,2,0,535,8
CodeForAfrica/Dominion.AFRICA,2022-12-05,1,1,0,536,8
CodeForAfrica/Dominion.AFRICA,2022-12-12,3,2,0,539,8
CodeForAfrica/Dominion.AFRICA,2023-03-13,2,2,0,541,8
CodeForAfrica/Dominion.AFRICA,2023-07-10,1,1,0,542,8
CodeForAfrica/Dominion.AFRICA,2023-07-17,3,2,0,545,8
CodeForAfrica/Dominion.AFRICA,2024-01-08,6,2,0,551,8
CodeForAfrica/Dominion.AFRICA,2024-03-11,1,1,0,552,8
CodeForAfrica/Dominion.AFRICA,2024-04-01,3,2,0,555,8
CodeForAfrica/Dominion.AFRICA,2024-06-10,1,1,0,556,8
CodeForAfrica/Dominion.AFRICA,2024-06-17,11,1,0,567,8
CodeForAfrica/Dominion.AFRICA,2024-08-26,1,1,0,568,8
CodeForAfrica/Dominion.AFRICA,2024-09-02,3,2,0,571,8
CodeForAfrica/Dominion.AFRICA,2025-09-15,3,1,0,574,8
CodeForAfrica/GenderGap.AFRICA,2017-03-20,1,1,1,1,1
CodeForAfrica/GenderGap.AFRICA,2017-04-03,1,1,1,2,2
CodeForAfrica/GenderGap.AFRICA,2017-04-10,10,1,0,12,2
CodeForAfrica/GenderGap.AFRICA,2017-04-17,2,1,0,14,2
CodeForAfrica/GenderGap.AFRICA,2017-04-24,1,1,0,15,2
CodeForAfrica/GenderGap.AFRICA,2017-05-01,15,1,0,30,2
CodeForAfrica/GenderGap.AFRICA,2017-05-22,2,1,0,32,2
CodeForAfrica/GenderGap.AFRICA,2017-06-12,1,1,0,33,2
CodeForAfrica/GenderGap.AFRICA,2017-06-19,11,1,0,44,2
CodeForAfrica/GenderGap.AFRICA,2017-06-26,5,1,0,49,2
CodeForAfrica/GenderGap.AFRICA,2017-09-18,2,1,1,51,3
CodeForAfrica/GenderGap.AFRICA,2017-09-25,5,1,0,56,3
CodeForAfrica/GenderGap.AFRICA,2017-10-09,4,1,0,60,3
CodeForAfrica/GenderGap.AFRICA,2017-10-23,11,1,0,71,3
CodeForAfrica/GenderGap.AFRICA,2017-10-30,3,1,0,74,3
CodeForAfrica/GenderGap.AFRICA,2017-11-06,6,2,0,80,3
CodeForAfrica/GenderGap.AFRICA,2017-11-13,8,2,0,88,3
CodeForAfrica/GenderGap.AFRICA,2017-11-27,6,1,0,94,3
CodeForAfrica/GenderGap.AFRICA,2018-01-15,28,1,0,122,3
CodeForAfrica/GenderGap.AFRICA,2018-01-22,1,1,0,123,3
CodeForAfrica/GenderGap.AFRICA,2018-01-29,1,1,0,124,3
CodeForAfrica/GenderGap.AFRICA,2018-02-26,2,1,1,126,4
CodeForAfrica/GenderGap.AFRICA,2018-03-05,28,2,0,154,4
CodeForAfrica/GenderGap.AFRICA,2018-03-19,4,2,0,158,4
CodeForAfrica/GenderGap.AFRICA,2018-07-16,18,3,2,176,6
CodeForAfrica/GenderGap.AFRICA,2019-01-07,4,2,1,180,7
CodeForAfrica/GenderGap.AFRICA,2019-05-13,1,1,0,181,7
CodeForAfrica/GenderGap.AFRICA,2019-05-27,2,2,1,183,8
CodeForAfrica/GenderGap.AFRICA,2019-06-03,2,2,0,185,8
CodeForAfrica/GenderGap.AFRICA,2020-02-10,1,1,0,186,8
CodeForAfrica/GenderGap.AFRICA,2020-02-17,1,1,0,187,8
CodeForAfrica/GenderGap.AFRICA,2020-08-31,1,1,0,188,8
CodeForAfrica/GenderGap.AFRICA,2020-12-07,3,2,1,191,9
CodeForAfrica/GenderGap.AFRICA,2021-03-29,1,1,0,192,9
CodeForAfrica/GenderGap.AFRICA,2021-05-10,1,1,0,193,9
CodeForAfrica/GenderGap.AFRICA,2021-08-02,11,2,0,204,9
CodeForAfrica/GenderGap.AFRICA,2021-08-09,2,2,0,206,9
CodeForAfrica/GenderGap.AFRICA,2021-10-04,1,1,0,207,9
CodeForAfrica/GenderGap.AFRICA,2022-01-10,10,5,2,217,11
CodeForAfrica/GenderGap.AFRICA,2022-01-17,2,2,0,219,11
CodeForAfrica/GenderGap.AFRICA,2022-01-24,2,1,0,221,11
CodeForAfrica/GenderGap.AFRICA,2022-01-31,5,2,0,226,11
CodeForAfrica/GenderGap.AFRICA,2022-02-07,1,1,0,227,11
CodeForAfrica/GenderGap.AFRICA,2022-02-14,5,2,0,232,11
CodeForAfrica/GenderGap.AFRICA,2022-10-10,12,2,0,244,11
CodeForAfrica/GenderGap.AFRICA,2022-11-07,1,1,0,245,11
CodeForAfrica/GenderGap.AFRICA,2022-11-14,1,1,0,246,11
CodeForAfrica/GenderGap.AFRICA,2022-11-28,1,1,0,247,11
CodeForAfrica/GenderGap.AFRICA,2022-12-05,1,1,0,248,11
CodeForAfrica/GenderGap.AFRICA,2023-08-28,1,1,0,249,11
CodeForAfrica/GenderGap.AFRICA,2023-09-04,3,2,1,252,12
CodeForAfrica/GenderGap.AFRICA,2024-09-23,1,1,1,253,13
CodeForAfrica/GenderGap.AFRICA,2025-09-01,1,1,0,254,13
CodeForAfrica/openAFRICA,2017-08-28,6,1,1,6,1
CodeForAfrica/openAFRICA,2017-09-04,3,2,1,9,2
CodeForAfrica/openAFRICA,2017-09-11,2,1,0,11,2
CodeForAfrica/openAFRICA,2017-09-18,4,1,0,15,2
CodeForAfrica/openAFRICA,2017-09-25,5,3,1,20,3
CodeForAfrica/openAFRICA,2017-10-23,8,1,0,28,3
CodeForAfrica/openAFRICA,2018-02-05,3,1,0,31,3
CodeForAfrica/openAFRICA,2018-02-12,3,2,1,34,4
CodeForAfrica/openAFRICA,2018-02-19,1,1,0,35,4
CodeForAfrica/openAFRICA,2018-03-19,3,2,0,38,4
CodeForAfrica/openAFRICA,2018-03-26,2,2,0,40,4
CodeForAfrica/openAFRICA,2018-04-02,1,1,0,41,4
CodeForAfrica/openAFRICA,2018-04-16,1,1,0,42,4
CodeForAfrica/openAFRICA,2018-05-28,1,1,0,43,4
CodeForAfrica/openAFRICA,2018-06-04,3,1,0,46,4
CodeForAfrica/openAFRICA,2018-06-11,2,1,0,48,4
CodeForAfrica/openAFRICA,2018-10-15,2,1,0,50,4
CodeForAfrica/openAFRICA,2018-10-22,3,1,0,53,4
CodeForAfrica/openAFRICA,2019-03-25,5,2,0,58,4
CodeForAfrica/openAFRICA,2019-08-12,4,1,0,62,4
CodeForAfrica/openAFRICA,2019-08-19,12,1,0,74,4
CodeForAfrica/openAFRICA,2019-09-02,3,1,0,77,4
CodeForAfrica/openAFRICA,2020-01-27,4,1,0,81,4
CodeForAfrica/openAFRICA,2022-09-26,2,1,1,83,5
CodeForAfrica/openAFRICA,2022-10-24,5,1,0,88,5
CodeForAfrica/openAFRICA,2022-11-07,1,1,0,89,5
CodeForAfrica/openAFRICA,2023-02-27,1,1,1,90,6
CodeForAfrica/openAFRICA,2023-03-20,1,1,0,91,6
CodeForAfrica/openAFRICA,2023-04-03,2,1,0,93,6
CodeForAfrica/openAFRICA,2023-04-10,2,1,0,95,6
CodeForAfrica/openAFRICA,2023-04-17,1,1,0,96,6
CodeForAfrica/openAFRICA,2023-06-12,1,1,0,97,6
CodeForAfrica/openAFRICA,2023-07-24,5,1,0,102,6
CodeForAfrica/openAFRICA,2023-07-31,1,1,1,103,7
CodeForAfrica/openAFRICA,2023-08-07,1,1,0,104,7
CodeForAfrica/openAFRICA,2024-01-29,1,1,0,105,7
CodeForAfrica/openAFRICA,2024-02-05,7,1,0,112,7
CodeForAfrica/openAFRICA,2024-03-18,1,1,0,113,7
CodeForAfrica/openAFRICA,2024-04-01,6,1,0,119,7
CodeForAfrica/openAFRICA,2024-04-22,1,1,0,120,7
CodeForAfrica/openAFRICA,2024-05-27,6,1,0,126,7
CodeForAfrica/openAFRICA,2024-06-03,2,1,0,128,7
CodeForAfrica/openAFRICA,2024-06-10,4,1,0,132,7
CodeForAfrica/openAFRICA,2024-10-21,3,1,0,135,7
CodeForAfrica/openAFRICA,2025-02-17,6,1,0,141,7
CodeForAfrica/openAFRICA,2025-02-24,2,1,0,143,7
CodeForAfrica/openAFRICA,2025-05-26,3,1,0,146,7
CodeForAfrica/openAFRICA,2025-06-02,1,1,0,147,7
CodeForAfrica/openAFRICA,2025-07-14,3,1,0,150,7
CodeForAfrica/openAFRICA,2025-10-13,4,1,1,154,8
CodeForAfrica/outbreak.AFRICA,2020-03-16,18,3,3,18,3
CodeForAfrica/outbreak.AFRICA,2020-03-23,23,4,1,41,4
CodeForAfrica/outbreak.AFRICA,2020-03-30,11,2,0,52,4
CodeForAfrica/outbreak.AFRICA,2020-04-06,31,4,1,83,5
CodeForAfrica/outbreak.AFRICA,2020-04-13,32,3,0,115,5
CodeForAfrica/outbreak.AFRICA,2020-04-20,130,5,1,245,6
CodeForAfrica/outbreak.AFRICA,2020-04-27,94,4,0,339,6
CodeForAfrica/outbreak.AFRICA,2020-05-04,100,4,0,439,6
CodeForAfrica/outbreak.AFRICA,2020-05-11,64,3,0,503,6
CodeForAfrica/outbreak.AFRICA,2020-05-18,73,4,0,576,6
CodeForAfrica/outbreak.AFRICA,2020-05-25,162,3,0,738,6
CodeForAfrica/outbreak.AFRICA,2020-06-01,153,4,0,891,6
CodeForAfrica/outbreak.AFRICA,2020-06-08,48,4,0,939,6
CodeForAfrica/outbreak.AFRICA,2020-06-15,20,2,0,959,6
CodeForAfrica/outbreak.AFRICA,2020-06-22,3,1,0,962,6
CodeForAfrica/outbreak.AFRICA,2020-06-29,10,2,0,972,6
CodeForAfrica/outbreak.AFRICA,2020-07-06,68,2,0,1040,6
CodeForAfrica/outbreak.AFRICA,2020-07-13,54,3,1,1094,7
CodeForAfrica/outbreak.AFRICA,2020-07-20,19,2,0,1113,7
CodeForAfrica/outbreak.AFRICA,2020-07-27,9,1,0,1122,7
CodeForAfrica/outbreak.AFRICA,2020-08-10,33,2,0,1155,7
CodeForAfrica/outbreak.AFRICA,2020-08-17,14,2,0,1169,7
CodeForAfrica/outbreak.AFRICA,2020-08-24,7,2,1,1176,8
CodeForAfrica/outbreak.AFRICA,2020-08-31,7,1,0,1183,8
CodeForAfrica/outbreak.AFRICA,2020-09-07,10,1,0,1193,8
CodeForAfrica/outbreak.AFRICA,2021-02-15,15,3,1,1208,9
CodeForAfrica/outbreak.AFRICA,2021-03-01,6,2,1,1214,10
CodeForAfrica/outbreak.AFRICA,2021-03-08,1,1,0,1215,10
CodeForAfrica/outbreak.AFRICA,2021-03-15,1,1,0,1216,10
CodeForAfrica/outbreak.AFRICA,2021-03-29,2,2,0,1218,10
CodeForAfrica/outbreak.AFRICA,2021-04-12,6,2,0,1224,10
CodeForAfrica/outbreak.AFRICA,2021-05-03,2,1,0,1226,10
CodeForAfrica/outbreak.AFRICA,2021-05-31,1,1,0,1227,10
CodeForAfrica/outbreak.AFRICA,2021-06-07,6,2,0,1233,10
CodeForAfrica/outbreak.AFRICA,2021-08-02,1,1,1,1234,11
CodeForAfrica/outbreak.AFRICA,2021-08-09,1,1,0,1235,11
CodeForAfrica/outbreak.AFRICA,2021-08-23,8,2,0,1243,11
CodeForAfrica/outbreak.AFRICA,2021-08-30,2,2,0,1245,11
CodeForAfrica/outbreak.AFRICA,2021-11-15,1,1,0,1246,11
CodeForAfrica/outbreak.AFRICA,2021-12-06,1,1,0,1247,11
CodeForAfrica/outbreak.AFRICA,2022-01-31,3,1,0,1250,11
CodeForAfrica/outbreak.AFRICA,2022-02-07,15,1,0,1265,11
CodeForAfrica/outbreak.AFRICA,2022-02-14,28,2,0,1293,11
CodeForAfrica/outbreak.AFRICA,2022-02-21,25,1,0,1318,11
CodeForAfrica/outbreak.AFRICA,2022-02-28,2,1,0,1320,11
CodeForAfrica/outbreak.AFRICA,2022-03-21,1,1,0,1321,11
CodeForAfrica/outbreak.AFRICA,2022-03-28,1,1,0,1322,11
CodeForAfrica/outbreak.AFRICA,2022-05-16,2,2,0,1324,11
CodeForAfrica/outbreak.AFRICA,2022-05-30,2,2,0,1326,11
CodeForAfrica/outbreak.AFRICA,2022-07-18,2,2,0,1328,11
CodeForAfrica/outbreak.AFRICA,2022-11-07,2,2,0,1330,11
CodeForAfrica/outbreak.AFRICA,2022-11-14,2,2,0,1332,11
CodeForAfrica/outbreak.AFRICA,2022-12-05,2,2,0,1334,11
CodeForAfrica/outbreak.AFRICA,2023-03-13,2,2,0,1336,11
CodeForAfrica/outbreak.AFRICA,2023-07-03,2,1,1,1338,12
CodeForAfrica/outbreak.AFRICA,2023-07-10,1,1,0,1339,12
CodeForAfrica/outbreak.AFRICA,2023-07-17,3,2,0,1342,12
CodeForAfrica/outbreak.AFRICA,2023-10-16,2,2,0,1344,12
CodeForAfrica/outbreak.AFRICA,2023-11-13,2,2,0,1346,12
CodeForAfrica/outbreak.AFRICA,2025-10-06,6,1,0,1352,12
CodeForAfrica/ui,2019-09-09,22,3,3,22,3
CodeForAfrica/ui,2019-09-16,1,1,0,23,3
CodeForAfrica/ui,2022-02-28,1,1,0,24,3
CodeForAfrica/ui,2022-03-07,46,3,2,70,5
CodeForAfrica/ui,2022-03-14,63,4,0,133,5
CodeForAfrica/ui,2022-03-21,102,3,1,235,6
CodeForAfrica/ui,2022-03-28,79,4,0,314,6
CodeForAfrica/ui,2022-04-04,52,4,0,366,6
CodeForAfrica/ui,2022-04-11,74,4,0,440,6
CodeForAfrica/ui,2022-04-18,51,3,0,491,6
CodeForAfrica/ui,2022-04-25,49,3,0,540,6
CodeForAfrica/ui,2022-05-02,60,4,0,600,6
CodeForAfrica/ui,2022-05-09,101,4,0,701,6
CodeForAfrica/ui,2022-05-16,131,4,0,832,6
CodeForAfrica/ui,2022-05-23,64,5,1,896,7
CodeForAfrica/ui,2022-05-30,103,5,0,999,7
CodeForAfrica/ui,2022-06-06,83,5,0,1082,7
CodeForAfrica/ui,2022-06-13,62,4,0,1144,7
CodeForAfrica/ui,2022-06-20,65,2,0,1209,7
CodeForAfrica/ui,2022-06-27,118,2,0,1327,7
CodeForAfrica/ui,2022-07-04,61,3,1,1388,8
CodeForAfrica/ui,2022-07-11,2121,12,5,3509,13
CodeForAfrica/ui,2022-07-18,137,3,0,3646,13
CodeForAfrica/ui,2022-07-25,97,3,0,3743,13
CodeForAfrica/ui,2022-08-01,136,3,0,3879,13
CodeForAfrica/ui,2022-08-08,73,3,0,3952,13
CodeForAfrica/ui,2022-08-15,64,3,0,4016,13
CodeForAfrica/ui,2022-08-22,63,3,0,4079,13
CodeForAfrica/ui,2022-08-29,89,4,1,4168,14
CodeForAfrica/ui,2022-09-05,60,4,0,4228,14
CodeForAfrica/ui,2022-09-12,5,2,0,4233,14
CodeForAfrica/ui,2022-10-10,10,1,0,4243,14
CodeForAfrica/ui,2022-10-17,13,1,0,4256,14
CodeForAfrica/ui,2022-10-24,6,1,0,4262,14
CodeForAfrica/ui,2022-10-31,30,1,0,4292,14
CodeForAfrica/ui,2022-11-07,32,3,1,4324,15
CodeForAfrica/ui,2022-11-14,68,4,1,4392,16
CodeForAfrica/ui,2022-11-21,13,3,0,4405,16
CodeForAfrica/ui,2022-11-28,9,1,0,4414,16
CodeForAfrica/ui,2022-12-05,40,2,0,4454,16
CodeForAfrica/ui,2022-12-12,13,2,0,4467,16
CodeForAfrica/ui,2023-01-09,50,3,1,4517,17
CodeForAfrica/ui,2023-01-16,111,3,0,4628,17
CodeForAfrica/ui,2023-01-23,98,3,0,4726,17
CodeForAfrica/ui,2023-01-30,89,3,0,4815,17
CodeForAfrica/ui,2023-02-06,83,4,0,4898,17
CodeForAfrica/ui,2023-02-13,67,3,0,4965,17
CodeForAfrica/ui,2023-02-20,104,4,0,5069,17
CodeForAfrica/ui,2023-02-27,182,4,0,5251,17
CodeForAfrica/ui,2023-03-06,62,3,0,5313,17
CodeForAfrica/ui,2023-03-13,80,3,0,5393,17
CodeForAfrica/ui,2023-03-20,114,3,0,5507,17
CodeForAfrica/ui,2023-03-27,85,4,0,5592,17
CodeForAfrica/ui,2023-04-03,17,2,0,5609,17
CodeForAfrica/ui,2023-04-10,13,2,0,5622,17
CodeForAfrica/ui,2023-04-17,11,1,0,5633,17
CodeForAfrica/ui,2023-04-24,43,2,0,5676,17
CodeForAfrica/ui,2023-05-01,37,2,0,5713,17
CodeForAfrica/ui,2023-05-08,44,2,0,5757,17
CodeForAfrica/ui,2023-05-15,34,3,0,5791,17
CodeForAfrica/ui,2023-05-22,210,3,0,6001,17
CodeForAfrica/ui,2023-05-29,49,3,0,6050,17
CodeForAfrica/ui,2023-06-05,34,1,0,6084,17
CodeForAfrica/ui,2023-06-12,67,4,0,6151,17
CodeForAfrica/ui,2023-06-19,64,3,0,6215,17
CodeForAfrica/ui,2023-06-26,77,3,0,6292,17
CodeForAfrica/ui,2023-07-03,72,4,0,6364,17
CodeForAfrica/ui,2023-07-10,49,5,0,6413,17
CodeForAfrica/ui,2023-07-17,69,4,0,6482,17
CodeForAfrica/ui,2023-07-24,86,4,0,6568,17
CodeForAfrica/ui,2023-07-31,132,4,0,6700,17
CodeForAfrica/ui,2023-08-07,28,2,0,6728,17
CodeForAfrica/ui,2023-08-14,15,2,1,6743,18
CodeForAfrica/ui,2023-08-21,27,3,0,6770,18
CodeForAfrica/ui,2023-08-28,45,3,0,6815,18
CodeForAfrica/ui,2023-09-04,92,5,0,6907,18
CodeForAfrica/ui,2023-09-11,81,2,0,6988,18
CodeForAfrica/ui,2023-09-18,125,3,0,7113,18
CodeForAfrica/ui,2023-09-25,116,3,0,7229,18
CodeForAfrica/ui,2023-10-02,89,3,0,7318,18
CodeForAfrica/ui,2023-10-09,34,3,0,7352,18
CodeForAfrica/ui,2023-11-06,15,2,0,7367,18
CodeForAfrica/ui,2023-11-13,3,2,0,7370,18
CodeForAfrica/ui,2023-11-20,6,2,0,7376,18
CodeForAfrica/ui,2023-11-27,19,2,0,7395,18
CodeForAfrica/ui,2023-12-04,55,3,0,7450,18
CodeForAfrica/ui,2023-12-11,8,1,0,7458,18
CodeForAfrica/ui,2024-01-08,6,1,0,7464,18
CodeForAfrica/ui,2024-01-15,18,2,0,7482,18
CodeForAfrica/ui,2024-01-22,16,3,0,7498,18
CodeForAfrica/ui,2024-01-29,5,1,0,7503,18
CodeForAfrica/ui,2024-02-05,5,2,0,7508,18
CodeForAfrica/ui,2024-02-12,12,2,0,7520,18
CodeForAfrica/ui,2024-02-19,9,2,0,7529,18
CodeForAfrica/ui,2024-02-26,13,1,0,7542,18
CodeForAfrica/ui,2024-03-11,12,1,0,7554,18
CodeForAfrica/ui,2024-03-18,12,1,0,7566,18
CodeForAfrica/ui,2024-04-15,7,1,0,7573,18
CodeForAfrica/ui,2024-04-22,2,1,0,7575,18
CodeForAfrica/ui,2024-04-29,3,1,0,7578,18
CodeForAfrica/ui,2024-05-06,23,5,1,7601,19
CodeForAfrica/ui,2024-05-13,25,3,0,7626,19
CodeForAfrica/ui,2024-05-20,26,3,0,7652,19
CodeForAfrica/ui,2024-05-27,33,3,0,7685,19
CodeForAfrica/ui,2024-06-03,53,3,1,7738,20
CodeForAfrica/ui,2024-06-10,42,3,0,7780,20
CodeForAfrica/ui,2024-06-17,128,5,0,7908,20
CodeForAfrica/ui,2024-06-24,110,4,0,8018,20
CodeForAfrica/ui,2024-07-01,72,3,0,8090,20
CodeForAfrica/ui,2024-07-08,45,4,0,8135,20
CodeForAfrica/ui,2024-07-15,90,5,1,8225,21
CodeForAfrica/ui,2024-07-22,29,3,0,8254,21
CodeForAfrica/ui,2024-07-29,100,5,0,8354,21
CodeForAfrica/ui,2024-08-05,61,6,0,8415,21
CodeForAfrica/ui,2024-08-12,43,5,0,8458,21
CodeForAfrica/ui,2024-08-19,67,4,1,8525,22
CodeForAfrica/ui,2024-08-26,45,3,0,8570,22
CodeForAfrica/ui,2024-09-02,67,4,0,8637,22
CodeForAfrica/ui,2024-09-09,37,4,0,8674,22
CodeForAfrica/ui,2024-09-16,73,4,0,8747,22
CodeForAfrica/ui,2024-09-23,47,3,0,8794,22
CodeForAfrica/ui,2024-09-30,39,3,0,8833,22
CodeForAfrica/ui,2024-10-07,60,5,0,8893,22
CodeForAfrica/ui,2024-10-14,159,5,0,9052,22
CodeForAfrica/ui,2024-10-21,107,4,0,9159,22
CodeForAfrica/ui,2024-10-28,56,4,0,9215,22
CodeForAfrica/ui,2024-11-04,50,3,0,9265,22
CodeForAfrica/ui,2024-11-11,47,3,0,9312,22
CodeForAfrica/ui,2024-11-18,29,2,0,9341,22
CodeForAfrica/ui,2024-11-25,37,3,0,9378,22
CodeForAfrica/ui,2024-12-02,39,4,1,9417,23
CodeForAfrica/ui,2024-12-09,19,4,0,9436,23
CodeForAfrica/ui,2025-01-06,15,2,0,9451,23
CodeForAfrica/ui,2025-01-13,16,4,0,9467,23
CodeForAfrica/ui,2025-01-20,9,3,0,9476,23
CodeForAfrica/ui,2025-01-27,26,3,0,9502,23
CodeForAfrica/ui,2025-02-03,15,3,0,9517,23
CodeForAfrica/ui,2025-02-10,3,1,0,9520,23
CodeForAfrica/ui,2025-02-17,9,2,0,9529,23
CodeForAfrica/ui,2025-02-24,16,3,0,9545,23
CodeForAfrica/ui,2025-03-03,25,2,0,9570,23
CodeForAfrica/ui,2025-03-10,23,2,0,9593,23
CodeForAfrica/ui,2025-03-17,13,1,0,9606,23
CodeForAfrica/ui,2025-03-24,34,3,0,9640,23
CodeForAfrica/ui,2025-03-31,2,1,0,9642,23
CodeForAfrica/ui,2025-04-07,4,2,0,9646,23
CodeForAfrica/ui,2025-04-14,33,3,0,9679,23
CodeForAfrica/ui,2025-04-21,25,3,0,9704,23
CodeForAfrica/ui,2025-04-28,5,1,0,9709,23
CodeForAfrica/ui,2025-05-05,36,4,0,9745,23
CodeForAfrica/ui,2025-05-12,86,3,0,9831,23
CodeForAfrica/ui,2025-05-19,62,3,0,9893,23
CodeForAfrica/ui,2025-05-26,77,3,0,9970,23
CodeForAfrica/ui,2025-06-02,34,2,0,10004,23
CodeForAfrica/ui,2025-06-09,97,3,0,10101,23
CodeForAfrica/ui,2025-06-16,68,2,0,10169,23
CodeForAfrica/ui,2025-06-23,20,2,0,10189,23
CodeForAfrica/ui,2025-06-30,39,4,0,10228,23
CodeForAfrica/ui,2025-07-07,18,2,0,10246,23
CodeForAfrica/ui,2025-07-14,1,1,0,10247,23
CodeForAfrica/ui,2025-07-21,6,3,0,10253,23
CodeForAfrica/ui,2025-07-28,6,1,0,10259,23
CodeForAfrica/ui,2025-08-04,16,1,0,10275,23
CodeForAfrica/ui,2025-08-11,40,2,0,10315,23
CodeForAfrica/ui,2025-08-18,32,1,0,10347,23
CodeForAfrica/ui,2025-08-25,7,1,0,10354,23
CodeForAfrica/ui,2025-09-01,11,1,0,10365,23
CodeForAfrica/ui,2025-09-08,4,2,1,10369,24
CodeForAfrica/ui,2025-09-15,41,4,0,10410,24
CodeForAfrica/ui,2025-09-22,11,2,0,10421,24
CodeForAfrica/ui,2025-09-29,15,2,0,10436,24
CodeForAfrica/ui,2025-10-06,16,2,0,10452,24
CodeForAfrica/ui,2025-10-13,16,1,0,10468,24
CodeForAfrica/ui,2025-10-20,4,3,0,10472,24
CodeForAfrica/ui,2025-10-27,34,4,0,10506,24
CodeForAfrica/ui,2025-11-03,8,3,0,10514,24
CodeForAfrica/ui,2025-11-10,18,2,0,10532,24
CodeForAfrica/ui,2025-11-17,10,2,0,10542,24
CodeForAfrica/ui,2025-11-24,23,2,0,10565,24
CodeForAfrica/ui,2025-12-01,17,4,1,10582,25
CodeForAfrica/ui,2025-12-08,3,3,0,10585,25
CodeForAfrica/ui,2026-01-05,5,4,0,10590,25
CodeForAfrica/ui,2026-01-19,6,3,0,10596,25
CodeForAfrica/ui,2026-01-26,8,3,0,10604,25
CodeForAfrica/ui,2026-02-02,7,2,0,10611,25
CodeForAfrica/ui,2026-02-09,5,2,0,10616,25
CodeForAfrica/ui,2026-02-16,5,4,0,10621,25
CodeForAfrica/ui,2026-02-23,19,5,0,10640,25
CodeForAfrica/ui,2026-03-02,16,1,0,10656,25
CodeForAfrica/ui,2026-03-09,37,3,0,10693,25
CodeForAfrica/ui,2026-03-16,42,4,0,10735,25
CodeForAfrica/ui,2026-03-23,20,4,0,10755,25
CodeForAfrica/ui,2026-03-30,44,4,0,10799,25
CodeForAfrica/ui,2026-04-06,42,4,0,10841,25
CodeForAfrica/ui,2026-04-13,43,4,0,10884,25
CodeForAfrica/ui,2026-04-20,58,4,0,10942,25
CodeForAfrica/ui,2026-04-27,24,1,0,10966,25
CodeForAfrica/sensors.AFRICA,2018-03-19,1,1,1,1,1
CodeForAfrica/sensors.AFRICA,2018-03-26,2,2,2,3,3
CodeForAfrica/sensors.AFRICA,2018-04-02,5,3,0,8,3
CodeForAfrica/sensors.AFRICA,2018-04-16,27,2,0,35,3
CodeForAfrica/sensors.AFRICA,2018-04-23,19,2,1,54,4
CodeForAfrica/sensors.AFRICA,2018-05-14,5,2,1,59,5
CodeForAfrica/sensors.AFRICA,2018-05-21,2,1,0,61,5
CodeForAfrica/sensors.AFRICA,2018-08-06,3,2,1,64,6
CodeForAfrica/sensors.AFRICA,2018-08-13,11,2,0,75,6
CodeForAfrica/sensors.AFRICA,2018-08-20,30,2,0,105,6
CodeForAfrica/sensors.AFRICA,2018-08-27,16,2,0,121,6
CodeForAfrica/sensors.AFRICA,2018-09-03,51,2,0,172,6
CodeForAfrica/sensors.AFRICA,2018-09-10,21,2,0,193,6
CodeForAfrica/sensors.AFRICA,2018-09-17,30,2,0,223,6
CodeForAfrica/sensors.AFRICA,2018-09-24,7,2,0,230,6
CodeForAfrica/sensors.AFRICA,2018-10-01,14,3,2,244,8
CodeForAfrica/sensors.AFRICA,2018-10-08,55,3,0,299,8
CodeForAfrica/sensors.AFRICA,2018-10-15,111,4,2,410,10
CodeForAfrica/sensors.AFRICA,2018-10-22,46,4,0,456,10
CodeForAfrica/sensors.AFRICA,2018-10-29,24,3,0,480,10
CodeForAfrica/sensors.AFRICA,2018-11-05,29,3,0,509,10
CodeForAfrica/sensors.AFRICA,2018-11-12,22,3,0,531,10
CodeForAfrica/sensors.AFRICA,2018-11-19,15,2,0,546,10
CodeForAfrica/sensors.AFRICA,2018-11-26,41,2,0,587,10
CodeForAfrica/sensors.AFRICA,2018-12-03,15,2,0,602,10
CodeForAfrica/sensors.AFRICA,2018-12-10,19,2,0,621,10
CodeForAfrica/sensors.AFRICA,2018-12-17,5,2,0,626,10
CodeForAfrica/sensors.AFRICA,2019-01-07,43,2,0,669,10
CodeForAfrica/sensors.AFRICA,2019-01-14,20,2,0,689,10
CodeForAfrica/sensors.AFRICA,2019-01-21,3,2,0,692,10
CodeForAfrica/sensors.AFRICA,2019-01-28,5,2,0,697,10
CodeForAfrica/sensors.AFRICA,2019-02-04,2,1,0,699,10
CodeForAfrica/sensors.AFRICA,2019-02-11,11,1,0,710,10
CodeForAfrica/sensors.AFRICA,2019-02-18,36,2,0,746,10
CodeForAfrica/sensors.AFRICA,2019-02-25,7,2,0,753,10
CodeForAfrica/sensors.AFRICA,2019-03-04,24,3,1,777,11
